38610,D,14993
14993,D,17980
17980,D,33772
33772,D,17887
17887,A,9738
9738,A,24223
24223,A,8943
8943,D,12161
12161,A,30357
30357,A,28151
28151,A,29614
29614,D,11261
11261,D,25703
25703,A,29643
29643,A,27202
27202,A,9300
9300,D,24854
24854,A,16560
16560,A,27141
27141,A,24401
24401,A,13896
13896,A,13739
13739,A,25256
25256,B,21453
21453,C,11414
11414,D,27725
27725,D,33789
33789,A,16413
16413,A,17724
17724,A,28467
28467,D,16363
16363,B,37110
37110,C,10841
10841,D,10821
10821,D,9144
9144,D,29294
29294,A,9383
9383,A,13768
13768,A,39257
39257,D,12429
12429,D,33281
33281,A,31338
31338,A,27607
27607,A,19041
19041,D,32196
32196,A,32491
32491,A,22449
22449,A,11565
11565,B,36259
36259,C,11711
11711,B,37229
37229,C,9830
9830,D,9746
9746,D,17308
17308,D,19218
19218,A,28750
28750,A,24835
24835,A,17087
17087,D,27837
27837,D,35995
35995,D,31935
31935,D,20821
20821,A,31746
31746,A,29866
29866,A,16500
16500,D,11801
11801,A,11177
11177,A,14924
14924,A,28150
28150,D,12856
12856,D,20430
20430,D,24242
24242,A,35780
35780,A,13825
13825,A,10682
10682,D,16030
16030,D,15864
15864,A,36279
36279,A,32689
32689,A,20131
20131,A,13610
13610,A,35827
35827,A,40181
40181,B,23285
23285,C,9682
9682,B,36189
36189,C,13283
13283,A,18219
18219,A,10776
10776,A,27636
27636,D,15148
15148,D,39914
39914,D,28881
28881,A,29494
29494,A,22465
22465,A,23753
23753,D,8261
8261,D,18684
18684,A,24826
24826,A,21166
21166,A,24447
24447,A,35971
35971,A,16303
16303,A,37436
37436,A,9217
9217,A,33570
33570,A,17808
17808,B,11691
11691,C,25409
25409,D,35493
35493,D,27762
27762,D,19088
19088,D,12315
12315,D,14032
14032,D,16211
16211,D,17280
17280,B,19115
19115,C,17830
17830,B,24164
24164,C,34508
34508,D,10392
10392,D,9876
9876,A,22372
22372,A,28728
28728,A,12792
12792,D,10509
10509,D,39792
39792,D,14945
14945,A,23856
23856,A,11102
11102,A,32339
32339,D,39604
39604,D,17660
17660,D,20817
20817,A,35340
35340,A,23372
23372,A,14199
14199,D,19855
19855,B,25718
25718,C,27642
27642,D,22466
22466,A,13582
13582,A,35068
35068,A,10236
10236,B,38314
38314,C,32047
32047,D,22720
22720,B,15886
15886,A,34525
34525,A,27509
27509,A,15151
15151,D,9442
9442,A,33860
33860,A,40105
40105,A,13625
13625,D,32111
32111,D,25641
25641,D,35285
35285,A,16159
16159,A,16476
16476,A,17667
17667,D,10163
10163,D,28087
28087,D,15685
15685,B,23311
23311,C,16598
16598,B,28404
28404,C,8542
8542,A,8891
8891,A,32940
32940,A,25493
25493,D,27977
27977,D,10334
10334,A,27855
27855,A,19546
19546,A,10449
10449,D,17116
17116,D,25133
25133,D,17404
17404,D,33076
33076,A,10325
10325,A,8619
8619,A,22525
22525,A,23890
23890,A,28993
28993,A,11910
11910,D,24551
24551,B,24466
24466,C,38639
38639,B,23492
23492,C,21346
21346,A,15057
15057,A,23097
23097,A,7824
7824,A,9907
9907,A,38856
38856,A,19170
19170,D,23546
23546,A,26307
26307,A,19043
19043,A,16935
16935,D,16776
16776,D,34905
34905,D,17568
17568,D,10846
10846,D,10698
10698,A,36483
36483,A,33734
33734,A,9460
9460,B,17915
17915,C,22791
22791,B,10048
10048,C,29703
29703,D,9578
9578,B,22904
22904,A,22554
22554,A,23992
23992,A,28455
28455,B,31010
31010,C,36238
36238,A,34529
34529,A,20757
20757,A,28219
28219,A,29046
29046,A,34987
34987,A,33526
33526,D,29482
29482,D,36427
36427,D,32725
32725,A,26162
26162,A,31472
31472,A,27966
27966,B,38660
38660,C,15060
15060,D,12626
12626,A,9965
9965,A,38105
38105,A,24440
24440,B,12149
12149,C,36446
36446,D,8386
8386,B,35958
35958,C,25473
25473,A,6088
6088,A,11671
11671,A,28940
28940,A,25008
25008,A,14849
14849,A,6825
6825,D,16658
16658,A,17398
17398,A,15942
15942,A,36209
36209,B,6317
6317,C,12674
12674,D,28116
28116,A,12990
12990,A,12670
12670,A,14593
14593,D,18613
18613,A,29400
29400,A,37531
37531,A,7464
7464,D,24848
24848,D,17377
17377,D,17928
17928,D,12257
12257,D,22937
22937,D,10310
10310,A,5672
5672,A,21240
21240,A,7130
7130,A,16577
16577,A,9322
9322,A,17965
17965,D,26575
26575,A,36123
36123,A,31505
31505,A,16587
16587,D,15629
15629,B,20191
20191,C,6026
6026,B,13165
13165,C,37011
37011,D,11291
11291,D,16970
16970,A,28952
28952,A,6155
6155,A,9877
9877,D,6690
6690,D,18267
18267,D,8544
8544,D,24747
24747,D,13307
13307,D,19278
19278,A,34039
34039,A,6703
6703,A,12982
12982,D,32881
32881,A,33832
33832,A,31134
31134,A,33086
33086,D,7114
7114,A,8050
8050,A,4991
4991,A,23533
23533,A,11096
11096,A,33282
33282,A,25951
25951,D,7668
7668,A,30539
30539,A,29047
29047,A,22458
22458,D,14646
14646,D,14549
14549,A,32460
32460,A,35131
35131,A,33018
33018,A,5639
5639,A,29519
29519,A,18588
18588,D,14869
14869,D,30989
30989,A,16561
16561,A,36745
36745,A,23660
23660,D,37088
37088,D,30618
30618,A,14182
14182,A,29592
29592,A,20055
20055,A,27319
27319,A,22018
22018,A,25466
25466,B,21164
21164,C,11701
11701,D,7355
7355,A,6844
6844,A,25986
25986,A,27237
27237,D,26662
26662,A,8222
8222,A,7612
7612,A,29939
29939,D,10295
10295,D,16430
16430,D,29508
29508,A,29390
29390,A,10216
10216,A,8538
8538,D,22134
22134,A,36694
36694,A,4931
4931,A,13845
13845,D,21835
21835,D,27426
27426,D,23423
23423,D,16882
16882,A,12384
12384,A,23945
23945,A,30379
30379,B,27267
27267,C,20424
20424,A,27367
27367,A,15813
15813,A,10317
10317,B,16386
16386,C,29936
29936,D,15178
15178,D,5733
5733,A,11809
11809,A,5721
5721,A,31738
31738,B,28021
28021,C,11707
11707,D,28525
28525,A,7710
7710,A,6549
6549,A,25633
25633,D,23470
23470,D,3299
3299,D,9759
9759,D,12753
12753,A,28078
28078,A,25627
25627,A,4956
4956,A,27085
27085,A,9833
9833,A,24232
24232,D,34353
34353,D,27699
27699,D,19795
19795,A,26870
26870,A,9786
9786,A,9601
9601,A,4450
4450,A,27862
27862,A,9895
9895,D,12929
12929,D,10197
10197,D,5240
5240,D,33981
33981,A,18899
18899,A,20673
20673,A,14133
14133,D,6902
6902,D,31135
31135,A,30099
30099,A,22760
22760,A,30599
30599,D,10051
10051,A,9957
9957,A,18058
18058,A,6679
6679,A,21562
21562,A,27096
27096,A,23418
23418,D,5918
5918,B,23112
23112,C,28103
28103,B,25175
25175,C,3616
3616,A,33494
33494,A,17550
17550,A,27554
27554,D,12416
12416,D,25855
25855,D,16267
16267,A,5315
5315,A,14804
14804,A,5131
5131,D,31160
31160,B,27177
27177,B,10119
10119,C,17913
17913,D,4418
4418,D,9258
9258,A,14342
14342,A,8903
8903,A,34214
34214,D,26447
26447,D,16473
16473,D,7421
7421,D,30825
30825,D,12928
12928,D,28186
28186,A,22997
22997,A,5753
5753,A,6322
6322,A,10856
10856,A,16024
16024,A,4161
4161,A,14798
14798,A,13434
13434,A,5000
5000,D,31319
31319,A,19146
19146,A,22337
22337,A,29995
29995,A,11859
11859,A,17585
17585,A,10248
10248,D,10118
10118,D,24984
24984,D,16727
16727,A,16132
16132,A,15550
15550,A,15390
15390,B,19985
19985,C,5871
5871,D,6274
6274,D,6817
6817,D,33333
33333,A,30037
30037,A,30211
30211,A,25028
25028,D,26640
26640,A,13856
13856,A,15149
15149,A,29894
29894,B,11555
11555,C,32541
32541,A,15797
15797,A,16090
16090,A,26776
26776,A,4433
4433,A,11683
11683,A,14065
14065,B,36202
36202,C,8462
8462,B,14198
14198,C,5127
5127,D,25829
25829,D,10298
10298,B,7811
7811,C,37362
37362,D,29166
29166,A,17918
17918,A,33019
33019,A,22171
22171,D,27053
27053,D,12542
12542,A,19357
19357,A,9632
9632,A,34013
34013,D,11408
11408,D,5013
5013,D,11528
11528,D,26750
26750,D,34249
34249,A,14350
14350,A,36263
36263,A,5921
5921,D,5514
5514,A,32628
32628,A,33774
33774,A,32688
32688,B,18196
18196,C,17620
17620,D,17168
17168,D,16233
16233,A,32326
32326,A,12469
12469,A,7941
7941,A,25794
25794,A,30746
30746,A,11822
11822,A,21868
21868,A,12942
12942,A,34053
34053,B,8078
8078,C,34188
34188,A,6779
6779,A,12052
12052,A,20416
20416,D,19503
19503,D,32564
32564,D,17157
17157,D,6147
6147,A,30240
30240,A,18582
18582,A,10816
10816,A,33756
33756,A,9066
9066,A,31405
31405,D,33495
33495,D,24090
24090,D,6197
6197,D,18001
18001,D,16518
16518,A,26011
26011,A,27487
27487,A,6513
6513,D,28810
28810,D,30487
30487,D,12848
12848,A,37776
37776,A,9126
9126,A,34750
34750,D,17355
17355,A,27145
27145,A,17261
17261,A,8949
8949,D,36794
36794,D,21477
21477,A,10454
10454,A,34622
34622,A,15379
15379,A,31894
31894,A,30791
30791,A,18360
18360,D,37013
37013,D,9871
9871,A,23377
23377,A,16469
16469,A,18324
18324,D,7360
7360,B,24810
24810,C,29027
29027,D,5540
5540,D,13867
13867,D,11950
11950,A,9760
9760,A,9825
9825,A,27904
27904,D,5593
5593,D,36032
36032,A,15994
15994,A,21239
21239,A,8069
8069,B,15887
15887,C,28913
28913,A,9030
9030,A,4661
4661,A,33109
33109,D,19091
19091,B,6626
6626,A,7794
7794,A,17850
17850,A,6972
6972,D,32977
32977,D,15781
15781,D,34764
34764,A,15924
15924,A,10723
10723,A,32178
32178,A,18680
18680,A,8676
8676,A,8566
8566,B,8355
8355,C,17131
17131,D,33474
33474,A,17529
17529,A,31720
31720,A,19865
19865,D,2752
2752,D,14739
14739,D,18184
18184,A,24923
24923,A,30106
30106,A,5561
5561,D,12756
12756,D,31813
31813,A,14659
14659,A,22028
22028,A,14347
14347,A,11608
11608,A,10583
10583,A,10222
10222,B,23667
23667,C,31448
31448,A,8229
8229,A,4999
4999,A,13742
13742,D,26608
26608,D,3563
3563,B,29489
29489,A,32284
32284,A,5683
5683,A,10153
10153,D,8501
8501,D,21305
21305,D,22709
22709,D,32847
32847,D,3632
3632,D,27800
27800,D,27068
27068,A,27234
27234,A,8810
8810,A,21356
21356,A,5061
5061,A,9427
9427,A,18733
18733,B,9602
9602,C,9272
9272,D,10982
10982,A,21297
21297,A,3750
3750,A,19049
19049,D,8863
8863,D,28970
28970,D,27392
27392,A,7862
7862,A,25281
25281,A,7428
7428,B,11516
11516,C,18138
18138,D,14053
14053,D,24253
24253,D,4657
4657,A,20690
20690,A,14623
14623,A,29599
29599,D,8850
8850,D,13248
13248,A,11103
11103,A,32368
32368,A,26175
26175,B,21569
21569,C,16297
16297,A,28067
28067,A,24172
24172,A,16343
16343,D,18221
18221,D,7900
7900,D,19859
19859,D,36139
36139,A,33425
33425,A,19721
19721,A,33188
33188,D,6301
6301,D,22080
22080,D,25567
25567,A,10858
10858,A,26278
26278,A,13703
13703,D,23641
23641,A,31507
31507,A,9187
9187,A,12340
12340,A,4647
4647,A,27750
27750,A,34470
34470,D,33914
33914,D,15982
15982,A,21558
21558,A,23718
23718,A,24286
24286,A,5477
5477,A,12772
12772,A,31362
31362,D,30617
30617,D,27777
27777,D,8992
8992,A,15164
15164,A,25371
25371,A,13335
13335,D,28963
28963,D,14277
14277,D,3779
3779,D,19202
19202,D,26270
26270,D,32418
32418,B,15163
15163,C,24145
24145,D,5745
5745,D,18956
18956,A,12809
12809,A,5575
5575,A,4070
4070,A,25946
25946,A,31318
31318,A,30364
30364,D,6319
6319,A,22594
22594,A,9549
9549,A,11808
11808,A,4324
4324,A,11018
11018,A,29639
29639,D,23894
23894,D,21205
21205,D,32714
32714,A,11035
11035,A,26714
26714,A,3370
3370,B,19626
19626,C,3897
3897,A,9183
9183,A,21507
21507,A,4519
4519,D,29404
29404,D,23293
23293,D,16911
16911,A,5435
5435,A,16098
16098,A,22234
22234,A,28444
28444,A,26538
26538,A,22141
22141,B,5949
5949,C,14497
14497,D,17710
17710,B,5869
5869,C,10045
10045,B,14416
14416,A,14421
14421,A,32778
32778,A,8171
8171,A,29389
29389,A,23301
23301,A,3754
3754,A,20325
20325,A,21723
21723,A,25408
25408,D,2906
2906,D,22866
22866,D,14385
14385,D,2386
2386,A,25082
25082,A,28523
28523,A,7822
7822,D,5662
5662,D,10130
10130,B,3239
3239,C,23374
23374,D,18195
18195,D,4062
4062,D,3700
3700,D,20939
20939,D,31037
31037,A,3502
3502,A,26501
26501,A,17055
17055,D,7472
7472,D,3092
3092,D,9904
9904,D,3654
3654,D,20546
20546,D,6421
6421,D,5580
5580,D,25625
25625,D,21805
21805,D,5880
5880,A,18474
18474,A,8606
8606,A,25343
25343,D,2692
2692,D,10893
10893,D,28515
28515,D,7507
7507,A,26245
26245,A,26195
26195,A,17233
17233,B,14780
14780,C,3277
3277,D,28441
28441,A,23652
23652,A,12376
12376,A,2644
2644,D,21751
21751,D,11826
11826,A,11530
11530,A,11160
11160,A,5957
5957,D,24991
24991,D,19948
19948,D,19025
19025,D,29198
29198,A,3622
3622,A,6879
6879,A,15748
15748,D,18022
18022,D,2766
2766,A,10103
10103,A,10114
10114,A,3572
3572,D,2888
2888,D,6278
6278,D,19814
19814,A,14176
14176,A,2508
2508,A,23925
23925,D,23357
23357,A,10415
10415,A,29014
29014,A,6886
6886,A,25348
25348,A,16810
16810,A,12272
12272,A,19455
19455,A,8045
8045,A,3910
3910,A,11977
11977,A,18389
18389,A,2290
2290,D,22972
22972,A,7137
7137,A,29702
29702,A,1420
1420,D,7362
7362,B,26197
26197,C,2311
2311,B,5885
5885,C,4897
4897,A,24272
24272,A,8688
8688,A,8727
8727,A,26552
26552,A,20765
20765,A,1861
1861,D,7335
7335,D,27255
27255,D,7045
7045,D,23565
23565,A,8019
8019,A,23120
23120,A,11662
11662,D,16995
16995,A,4267
4267,A,19165
19165,A,21913
21913,D,25615
25615,D,5320
5320,A,22031
22031,A,13922
13922,A,14794
14794,D,14773
14773,A,7905
7905,A,26163
26163,A,7350
7350,D,20201
20201,A,15420
15420,A,9076
9076,A,18910
18910,A,8735
8735,A,7727
7727,A,11941
11941,A,11582
11582,A,4176
4176,A,21660
21660,A,8203
8203,A,10976
10976,A,8211
8211,D,6661
6661,D,6907
6907,A,2506
2506,A,11427
11427,A,1823
1823,D,22432
22432,D,10035
10035,A,1362
1362,A,19290
19290,A,2175
2175,B,10891
10891,C,2735
2735,A,16181
16181,A,7400
7400,A,11721
11721,D,15935
15935,D,4358
4358,A,27736
27736,A,17941
17941,A,4873
4873,D,22136
22136,A,3300
3300,A,21634
21634,A,19797
19797,D,19329
19329,D,14592
14592,A,14653
14653,A,13573
13573,A,24373
24373,A,13404
13404,A,18812
18812,A,8672
8672,D,14543
14543,D,13628
13628,A,11992
11992,A,1261
1261,A,27798
27798,D,11370
11370,D,22982
22982,D,4124
4124,D,25404
25404,A,11240
11240,A,7209
7209,A,24085
24085,D,12075
12075,D,14819
14819,D,2245
2245,D,15757
15757,D,3090
3090,D,2448
2448,D,1414
1414,D,12085
12085,A,13276
13276,A,1550
1550,A,9453
9453,D,15463
15463,D,1461
1461,A,18578
18578,A,19807
19807,A,15552
15552,D,10881
10881,D,6235
6235,D,8479
8479,A,9673
9673,A,14036
14036,A,2287
2287,A,18281
18281,A,5616
5616,A,5373
5373,D,24260
24260,A,19356
19356,A,2093
2093,A,25711
25711,B,7571
7571,A,24694
24694,A,23583
23583,A,23062
23062,A,24163
24163,A,2694
2694,A,5307
5307,A,10275
10275,A,15346
15346,A,7062
7062,D,3063
3063,D,7639
7639,A,22214
22214,A,24096
24096,A,11248
11248,D,31624
31624,D,14449
14449,D,29076
29076,D,23648
23648,A,22021
22021,A,3672
3672,A,5817
5817,B,17440
17440,C,16485
16485,B,19886
19886,C,8978
8978,D,15657
15657,A,20427
20427,A,11982
11982,A,5927
5927,B,11214
11214,C,27898
27898,D,31438
31438,A,15600
15600,A,17203
17203,A,8963
8963,D,25824
25824,D,4235
4235,D,2715
2715,A,3821
3821,A,14749
14749,A,2457
2457,D,19368
19368,A,17159
17159,A,19838
19838,A,17636
17636,A,28198
28198,A,8318
8318,A,22546
22546,D,9522
9522,A,11493
11493,A,28315
28315,A,14052
14052,D,25339
25339,D,12872
12872,D,28488
28488,D,23759
23759,D,20405
20405,A,19736
19736,A,24962
24962,A,2942
2942,D,9543
9543,D,21016
21016,D,23912
23912,D,6594
6594,D,11735
11735,D,18707
18707,D,24736
24736,D,20810
20810,A,9072
9072,A,13371
13371,A,7163
7163,D,6835
6835,A,19688
19688,A,2712
2712,A,21173
21173,B,6623
6623,C,25622
25622,D,3605
3605,A,25346
25346,A,8927
8927,A,19262
19262,D,4855
4855,B,23351
23351,C,8040
8040,D,27510
27510,D,14357
14357,D,22160
22160,D,16444
16444,D,10886
10886,A,8021
8021,A,8201
8201,A,6360
6360,D,5887
5887,B,29394
29394,C,25034
25034,A,5781
5781,A,6453
6453,A,3953
3953,D,28981
28981,A,18089
18089,A,27658
27658,A,13793
13793,D,20681
20681,A,23302
23302,A,5497
5497,A,3824
3824,D,8308
8308,D,6198
6198,A,10142
10142,A,10649
10649,A,9285
9285,D,1978
1978,D,13552
13552,D,23294
23294,D,4227
4227,D,15637
15637,D,3797
3797,D,14800
14800,A,18399
18399,A,5774
5774,A,24905
24905,D,14294
14294,D,17617
17617,D,5912
5912,A,22516
22516,A,5295
5295,A,16276
16276,D,17388
17388,D,9902
9902,B,18933
18933,C,8514
8514,D,8561
8561,D,5935
5935,D,27048
27048,A,10212
10212,A,23040
23040,A,5124
5124,B,21274
21274,A,16552
16552,A,5258
5258,A,1534
1534,D,9795
9795,A,12959
12959,A,7515
7515,A,4941
4941,A,28009
28009,A,2267
2267,A,17041
17041,B,4049
4049,C,15572
15572,B,14373
14373,C,22939
22939,D,18284
18284,D,20938
20938,D,2332
2332,A,22043
22043,A,11920
11920,A,15140
15140,B,8307
8307,C,17301
17301,B,10975
10975,C,19390
19390,D,2789
2789,D,23596
23596,D,9189
9189,D,11433
11433,A,15264
15264,A,8012
8012,A,14464
14464,A,19860
19860,A,3905
3905,A,1548
1548,D,17336
17336,D,16222
16222,D,5729
5729,D,11418
11418,D,4281
4281,D,25845
25845,D,23344
23344,A,18182
18182,A,2008
2008,A,21385
21385,D,5861
5861,B,7257
7257,C,19182
19182,B,3294
3294,C,13892
13892,D,17098
17098,D,25431
25431,A,8256
8256,A,15100
15100,A,23903
23903,B,16249
16249,C,4763
4763,D,26873
26873,B,9417
9417,C,7356
7356,B,25116
25116,C,20035
20035,D,3420
3420,D,14351
14351,A,7429
7429,A,20692
20692,A,7186
7186,A,22089
22089,A,22166
22166,A,6761
6761,D,1504
1504,D,22001
22001,D,15457
15457,D,5212
5212,D,10605
10605,D,14802
14802,D,3513
3513,A,24687
24687,A,14208
14208,A,1526
1526,D,3748
3748,D,7800
7800,D,15883
15883,A,10748
10748,A,24389
24389,A,19887
19887,D,19850
19850,A,20335
20335,A,25044
25044,A,24415
24415,B,21600
21600,C,16412
16412,D,15489
15489,D,10906
10906,D,22061
22061,A,15370
15370,A,16399
16399,A,4308
4308,D,8495
8495,A,20369
20369,A,13200
13200,A,2473
2473,D,20021
20021,B,11581
11581,C,19200
19200,D,9422
9422,D,6130
6130,A,7530
7530,A,21997
21997,A,16244
16244,B,13336
13336,C,8995
8995,B,21176
21176,C,9249
9249,D,9446
9446,A,8186
8186,A,20712
20712,A,3884
3884,B,7100
7100,C,1780
1780,D,21956
21956,D,21149
21149,B,20107
20107,C,2017
2017,D,5197
5197,A,18766
18766,A,16692
16692,A,506
506,A,7580
7580,A,15023
15023,A,4174
4174,D,8418
8418,D,10132
10132,D,16669
16669,D,3175
3175,A,14898
14898,A,4461
4461,A,13338
13338,A,4239
4239,A,7933
7933,A,14017
14017,A,5486
5486,A,10595
10595,A,6636
6636,B,1142
1142,C,1200
1200,D,4003
4003,D,13930
13930,D,2297
2297,D,17835
17835,B,4409
4409,C,6606
6606,B,676
676,C,9093
9093,B,7380
7380,C,8404
8404,D,7465
7465,A,10158
10158,A,4930
4930,A,6037
6037,D,3772
3772,A,19468
19468,A,3739
3739,A,4405
4405,A,19767
19767,A,13609
13609,A,17091
17091,A,17607
17607,A,9261
9261,A,17626
17626,B,13492
13492,C,1699
1699,D,2159
2159,D,8680
8680,D,10556
10556,D,6928
6928,D,19720
19720,D,16236
16236,B,11891
11891,C,8726
8726,D,8831
8831,A,1902
1902,A,5176
5176,A,2384
2384,D,4804
4804,D,16907
16907,D,15497
15497,D,1223
1223,D,15839
15839,D,14990
14990,D,2034
2034,A,19931
19931,A,20286
20286,A,3461
3461,A,9644
9644,A,6735
6735,A,14312
14312,A,10542
10542,A,2701
2701,A,6190
6190,A,10756
10756,A,2417
2417,A,2950
2950,D,3228
3228,B,11921
11921,C,9687
9687,B,13570
13570,C,2389
2389,A,1361
1361,A,17309
17309,A,12709
12709,B,24366
24366,C,4166
4166,D,5273
5273,D,2138
2138,A,15607
15607,A,9628
9628,A,7091
7091,B,22509
22509,A,9880
9880,A,5746
5746,A,9032
9032,D,1509
1509,B,26316
26316,C,1163
1163,D,12164
12164,D,8429
8429,A,5187
5187,A,7644
7644,A,4376
4376,D,24501
24501,D,25584
25584,D,17175
17175,D,17816
17816,D,4137
4137,A,20000
20000,A,2071
2071,A,7670
7670,D,13988
13988,D,12702
12702,D,18468
18468,D,4315
4315,D,11860
11860,D,24355
24355,B,15523
15523,C,16180
16180,D,22917
22917,D,1684
1684,D,13304
13304,D,21064
21064,D,3804
3804,D,4953
4953,A,6171
6171,A,22839
22839,A,25477
25477,B,19241
19241,C,17932
17932,B,10177
10177,C,13236
13236,D,10746
10746,A,7617
7617,A,16534
16534,A,22380
22380,D,13932
13932,D,12803
12803,D,25827
25827,D,6443
6443,A,9037
9037,A,15577
15577,A,3550
3550,A,2788
2788,A,2010
2010,A,15562
15562,D,1732
1732,D,22319
22319,D,2123
2123,D,11700
11700,A,26253
26253,A,3796
3796,A,13668
13668,A,7720
7720,A,27897
27897,A,14611
14611,A,10857
10857,A,9607
9607,A,25710
25710,D,11558
11558,A,19194
19194,A,3651
3651,A,13943
13943,D,17435
17435,A,15159
15159,A,1425
1425,A,26209
26209,B,5236
5236,C,5532
5532,D,13882
13882,D,13477
13477,D,27622
27622,D,26204
26204,D,27915
27915,D,27101
27101,A,17405
17405,A,6415
6415,A,10516
10516,D,6946
6946,A,14314
14314,A,2829
2829,A,9870
9870,D,13920
13920,D,15703
15703,D,12925
12925,D,26946
26946,A,14964
14964,A,2220
2220,A,16892
16892,D,5958
5958,D,15467
15467,D,10745
10745,A,11462
11462,A,14216
14216,A,24846
24846,D,27366
27366,B,16656
16656,C,27843
27843,D,10144
10144,D,10360
10360,D,17500
17500,D,16576
16576,D,13326
13326,D,25660
25660,D,14319
14319,D,12266
12266,D,26680
26680,D,29797
29797,D,15063
15063,D,20249
20249,D,16866
16866,D,7641
7641,A,17976
17976,A,4805
4805,A,8290
8290,A,30233
30233,A,15230
15230,A,22109
22109,D,8016
8016,A,27654
27654,A,11618
11618,A,7771
7771,D,30693
30693,A,29169
29169,A,4727
4727,A,28325
28325,D,5825
5825,A,24903
24903,A,16420
16420,A,5665
5665,D,12136
12136,D,32677
32677,D,5755
5755,A,23791
23791,A,16655
16655,A,11069
11069,D,5950
5950,B,29145
29145,C,27996
27996,D,27748
27748,D,22513
22513,D,31709
31709,D,32558
32558,D,15818
15818,D,19937
19937,D,26565
26565,D,9390
9390,A,9535
9535,A,7032
7032,A,5747
5747,A,29664
29664,A,5839
5839,A,29727
29727,D,22576
22576,A,24981
24981,A,9882
9882,A,18330
18330,A,22111
22111,A,5006
5006,A,10129
10129,B,12553
12553,C,11692
11692,D,15222
15222,D,1934
1934,A,18708
18708,A,3426
3426,A,2922
2922,A,14344
14344,A,27715
27715,A,24221
24221,D,10806
10806,D,7929
7929,D,3642
3642,A,6787
6787,A,3868
3868,A,17570
17570,B,23914
23914,C,3084
3084,A,9977
9977,A,19911
19911,A,26411
26411,B,4352
4352,C,5480
5480,D,20896
20896,D,18017
18017,D,9981
9981,A,26764
26764,A,16535
16535,A,7916
7916,A,17628
17628,A,22754
22754,A,18437
18437,B,5838
5838,C,4188
4188,D,3618
3618,D,3995
3995,D,11374
11374,A,26390
26390,A,23504
23504,A,5573
5573,D,8681
8681,D,25543
25543,D,16536
16536,D,15847
15847,D,8264
8264,A,2312
2312,A,10648
10648,A,20604
20604,B,32407
32407,C,25949
25949,D,4130
4130,D,16226
16226,A,21162
21162,A,22652
22652,A,7636
7636,A,8158
8158,A,5773
5773,A,19027
19027,D,20551
20551,A,2118
2118,A,20627
20627,A,29957
29957,D,4585
4585,A,9413
9413,A,9070
9070,A,29913
29913,A,18739
18739,A,16900
16900,A,20019
20019,D,19415
19415,D,24256
24256,A,28107
28107,A,21609
21609,A,7781
7781,D,29593
29593,D,3968
3968,D,15563
15563,D,20448
20448,A,20714
20714,A,14239
14239,A,28246
28246,A,9587
9587,A,3648
3648,A,13221
13221,D,28024
28024,D,5265
5265,A,3287
3287,A,21586
21586,A,7880
7880,A,24445
24445,A,17097
17097,A,9530
9530,D,9235
9235,B,7706
7706,C,22261
22261,D,28251
28251,D,7871
7871,D,17056
17056,A,10368
10368,A,24797
24797,A,10215
10215,D,9404
9404,D,16986
16986,D,13156
13156,D,2002
2002,D,22442
22442,A,15540
15540,A,21057
21057,A,12688
12688,A,12690
12690,A,10477
10477,A,15954
15954,A,8738
8738,A,7409
7409,A,5463
5463,D,4523
4523,A,14129
14129,A,3022
3022,A,22730
22730,B,3599
3599,C,1130
1130,D,13989
13989,A,4636
4636,A,15622
15622,A,8401
8401,D,14101
14101,D,22610
22610,D,26049
26049,A,21815
21815,A,22283
22283,A,15560
15560,D,8205
8205,A,18145
18145,A,22009
22009,A,23509
23509,D,15501
15501,A,10712
10712,A,3049
3049,A,10880
10880,D,18862
18862,D,23666
23666,D,19778
19778,D,16414
16414,B,1100
1100,C,12895
12895,D,17238
17238,D,21979
21979,D,20144
20144,D,2060
2060,D,2929
2929,D,2224
2224,D,17847
17847,D,22739
22739,D,22103
22103,D,6919
6919,A,17032
17032,A,6676
6676,A,20605
20605,D,5862
5862,D,2280
2280,A,12362
12362,A,12995
12995,A,8547
8547,B,2468
2468,C,19087
19087,B,23458
23458,C,13869
13869,A,9225
9225,A,13259
13259,A,13009
13009,A,14490
14490,A,24183
24183,A,2858
2858,D,16161
16161,D,8086
8086,D,8522
8522,D,19179
19179,A,20014
20014,A,16579
16579,A,1179
1179,A,5305
5305,A,7757
7757,A,2852
2852,A,16366
16366,A,14138
14138,A,9529
9529,A,9486
9486,A,2634
2634,A,5836
5836,B,14280
14280,C,5317
5317,A,17030
17030,A,3735
3735,A,1314
1314,D,2495
2495,A,3876
3876,A,4168
4168,A,12907
12907,B,11836
11836,A,9589
9589,A,5686
5686,A,15547
15547,A,7620
7620,A,12119
12119,A,14058
14058,B,3519
3519,C,2293
2293,A,5806
5806,A,3244
3244,A,13848
13848,D,4908
4908,D,345
345,D,2483
2483,D,7903
7903,A,20256
20256,A,12743
12743,A,17881
17881,D,417
417,D,6749
6749,D,11788
11788,D,12454
12454,A,9648
9648,A,3708
3708,A,1212
1212,B,7683
7683,C,661
661,D,15602
15602,D,8800
8800,A,1078
1078,A,19832
19832,A,9188
9188,A,9152
9152,A,1019
1019,A,6483
6483,D,9281
9281,D,18909
18909,D,9707
9707,D,16458
16458,A,15599
15599,A,12335
12335,A,1035
1035,B,14141
14141,A,3430
3430,A,21605
21605,A,3224
3224,D,20745
20745,D,13534
13534,B,7696
7696,C,12862
